行政区划代码,省,市,县/区,省代码,市代码,县/区代码,
532329,云南省,楚雄彝族自治州,武定县,53,23,29,
532331,云南省,楚雄彝族自治州,禄丰县,53,23,31,
532501,云南省,红河哈尼族彝族自治州,个旧市,53,25,01,
532502,云南省,红河哈尼族彝族自治州,开远市,53,25,02,
532503,云南省,红河哈尼族彝族自治州,蒙自市,53,25,03,
532504,云南省,红河哈尼族彝族自治州,弥勒市,53,25,04,
532523,云南省,红河哈尼族彝族自治州,屏边苗族自治县,53,25,23,
532524,云南省,红河哈尼族彝族自治州,建水县,53,25,24,
532525,云南省,红河哈尼族彝族自治州,石屏县,53,25,25,
532527,云南省,红河哈尼族彝族自治州,泸西县,53,25,27,
532528,云南省,红河哈尼族彝族自治州,元阳县,53,25,28,
532529,云南省,红河哈尼族彝族自治州,红河县,53,25,29,
532530,云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县,53,25,30,
532531,云南省,红河哈尼族彝族自治州,绿春县,53,25,31,
532532,云南省,红河哈尼族彝族自治州,河口瑶族自治县,53,25,32,
532601,云南省,文山壮族苗族自治州,文山市,53,26,01,
532622,云南省,文山壮族苗族自治州,砚山县,53,26,22,
532623,云南省,文山壮族苗族自治州,西畴县,53,26,23,
532624,云南省,文山壮族苗族自治州,麻栗坡县,53,26,24,
532625,云南省,文山壮族苗族自治州,马关县,53,26,25,
532626,云南省,文山壮族苗族自治州,丘北县,53,26,26,
532627,云南省,文山壮族苗族自治州,广南县,53,26,27,
532628,云南省,文山壮族苗族自治州,富宁县,53,26,28,
532801,云南省,西双版纳傣族自治州,景洪市,53,28,01,
532822,云南省,西双版纳傣族自治州,勐海县,53,28,22,
532823,云南省,西双版纳傣族自治州,勐腊县,53,28,23,
532901,云南省,大理白族自治州,大理市,53,29,01,
532922,云南省,大理白族自治州,漾濞彝族自治县,53,29,22,
532923,云南省,大理白族自治州,祥云县,53,29,23,
532924,云南省,大理白族自治州,宾川县,53,29,24,
532925,云南省,大理白族自治州,弥渡县,53,29,25,
532926,云南省,大理白族自治州,南涧彝族自治县,53,29,26,
532927,云南省,大理白族自治州,巍山彝族回族自治县,53,29,27,
532928,云南省,大理白族自治州,永平县,53,29,28,
532929,云南省,大理白族自治州,云龙县,53,29,29,
532930,云南省,大理白族自治州,洱源县,53,29,30,
532931,云南省,大理白族自治州,剑川县,53,29,31,
532932,云南省,大理白族自治州,鹤庆县,53,29,32,
533102,云南省,德宏傣族景颇族自治州,瑞丽市,53,31,02,
533103,云南省,德宏傣族景颇族自治州,芒市,53,31,03,
533122,云南省,德宏傣族景颇族自治州,梁河县,53,31,22,
533123,云南省,德宏傣族景颇族自治州,盈江县,53,31,23,
533124,云南省,德宏傣族景颇族自治州,陇川县,53,31,24,
533301,云南省,怒江傈僳族自治州,泸水市,53,33,01,
533323,云南省,怒江傈僳族自治州,福贡县,53,33,23,
533324,云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,53,33,24,
533325,云南省,怒江傈僳族自治州,兰坪白族普米族自治县,53,33,25,
533401,云南省,迪庆藏族自治州,香格里拉市,53,34,01,
533422,云南省,迪庆藏族自治州,德钦县,53,34,22,
533423,云南省,迪庆藏族自治州,维西傈僳族自治县,53,34,23,
540102,西藏自治区,拉萨市,城关区,54,01,02,
540103,西藏自治区,拉萨市,堆龙德庆区,54,01,03,
540104,西藏自治区,拉萨市,达孜区,54,01,04,
540121,西藏自治区,拉萨市,林周县,54,01,21,
540122,西藏自治区,拉萨市,当雄县,54,01,22,
540123,西藏自治区,拉萨市,尼木县,54,01,23,
540124,西藏自治区,拉萨市,曲水县,54,01,24,
540127,西藏自治区,拉萨市,墨竹工卡县,54,01,27,
540202,西藏自治区,日喀则市,桑珠孜区,54,02,02,
540221,西藏自治区,日喀则市,南木林县,54,02,21,
540222,西藏自治区,日喀则市,江孜县,54,02,22,
540223,西藏自治区,日喀则市,定日县,54,02,23,
540224,西藏自治区,日喀则市,萨迦县,54,02,24,
540225,西藏自治区,日喀则市,拉孜县,54,02,25,
540226,西藏自治区,日喀则市,昂仁县,54,02,26,
540227,西藏自治区,日喀则市,谢通门县,54,02,27,
540228,西藏自治区,日喀则市,白朗县,54,02,28,
540229,西藏自治区,日喀则市,仁布县,54,02,29,
540230,西藏自治区,日喀则市,康马县,54,02,30,
540231,西藏自治区,日喀则市,定结县,54,02,31,
540232,西藏自治区,日喀则市,仲巴县,54,02,32,
540233,西藏自治区,日喀则市,亚东县,54,02,33,
540234,西藏自治区,日喀则市,吉隆县,54,02,34,
540235,西藏自治区,日喀则市,聂拉木县,54,02,35,
540236,西藏自治区,日喀则市,萨嘎县,54,02,36,
540237,西藏自治区,日喀则市,岗巴县,54,02,37,
540302,西藏自治区,昌都市,卡若区,54,03,02,
540321,西藏自治区,昌都市,江达县,54,03,21,
540322,西藏自治区,昌都市,贡觉县,54,03,22,
540323,西藏自治区,昌都市,类乌齐县,54,03,23,
540324,西藏自治区,昌都市,丁青县,54,03,24,
540325,西藏自治区,昌都市,察雅县,54,03,25,
540326,西藏自治区,昌都市,八宿县,54,03,26,
540327,西藏自治区,昌都市,左贡县,54,03,27,
540328,西藏自治区,昌都市,芒康县,54,03,28,
540329,西藏自治区,昌都市,洛隆县,54,03,29,
540330,西藏自治区,昌都市,边坝县,54,03,30,
540402,西藏自治区,林芝市,巴宜区,54,04,02,
540421,西藏自治区,林芝市,工布江达县,54,04,21,
540422,西藏自治区,林芝市,米林县,54,04,22,
540423,西藏自治区,林芝市,墨脱县,54,04,23,
540424,西藏自治区,林芝市,波密县,54,04,24,
540425,西藏自治区,林芝市,察隅县,54,04,25,
540426,西藏自治区,林芝市,朗县,54,04,26,
540502,西藏自治区,山南市,乃东区,54,05,02,
540521,西藏自治区,山南市,扎囊县,54,05,21,
540522,西藏自治区,山南市,贡嘎县,54,05,22,
540523,西藏自治区,山南市,桑日县,54,05,23,
540524,西藏自治区,山南市,琼结县,54,05,24,
540525,西藏自治区,山南市,曲松县,54,05,25,
540526,西藏自治区,山南市,措美县,54,05,26,
540527,西藏自治区,山南市,洛扎县,54,05,27,
540528,西藏自治区,山南市,加查县,54,05,28,
540529,西藏自治区,山南市,隆子县,54,05,29,
540530,西藏自治区,山南市,错那县,54,05,30,
540531,西藏自治区,山南市,浪卡子县,54,05,31,
540602,西藏自治区,那曲市,色尼区,54,06,02,
540621,西藏自治区,那曲市,嘉黎县,54,06,21,
540622,西藏自治区,那曲市,比如县,54,06,22,
540623,西藏自治区,那曲市,聂荣县,54,06,23,
540624,西藏自治区,那曲市,安多县,54,06,24,
540625,西藏自治区,那曲市,申扎县,54,06,25,
540626,西藏自治区,那曲市,索县,54,06,26,
540627,西藏自治区,那曲市,班戈县,54,06,27,
540628,西藏自治区,那曲市,巴青县,54,06,28,
540629,西藏自治区,那曲市,尼玛县,54,06,29,
540630,西藏自治区,那曲市,双湖县,54,06,30,
542521,西藏自治区,阿里地区,普兰县,54,25,21,
542522,西藏自治区,阿里地区,札达县,54,25,22,
542523,西藏自治区,阿里地区,噶尔县,54,25,23,
542524,西藏自治区,阿里地区,日土县,54,25,24,
542525,西藏自治区,阿里地区,革吉县,54,25,25,
542526,西藏自治区,阿里地区,改则县,54,25,26,
542527,西藏自治区,阿里地区,措勤县,54,25,27,
610102,陕西省,西安市,新城区,61,01,02,
610103,陕西省,西安市,碑林区,61,01,03,
610104,陕西省,西安市,莲湖区,61,01,04,
610111,陕西省,西安市,灞桥区,61,01,11,
610112,陕西省,西安市,未央区,61,01,12,
610113,陕西省,西安市,雁塔区,61,01,13,
610114,陕西省,西安市,阎良区,61,01,14,
610115,陕西省,西安市,临潼区,61,01,15,
610116,陕西省,西安市,长安区,61,01,16,
610117,陕西省,西安市,高陵区,61,01,17,
610118,陕西省,西安市,鄠邑区,61,01,18,
610122,陕西省,西安市,蓝田县,61,01,22,
610124,陕西省,西安市,周至县,61,01,24,
610202,陕西省,铜川市,王益区,61,02,02,
610203,陕西省,铜川市,印台区,61,02,03,
610204,陕西省,铜川市,耀州区,61,02,04,
610222,陕西省,铜川市,宜君县,61,02,22,
610302,陕西省,宝鸡市,渭滨区,61,03,02,
610303,陕西省,宝鸡市,金台区,61,03,03,
610304,陕西省,宝鸡市,陈仓区,61,03,04,
610322,陕西省,宝鸡市,凤翔县,61,03,22,
610323,陕西省,宝鸡市,岐山县,61,03,23,
610324,陕西省,宝鸡市,扶风县,61,03,24,
610326,陕西省,宝鸡市,眉县,61,03,26,
610327,陕西省,宝鸡市,陇县,61,03,27,
610328,陕西省,宝鸡市,千阳县,61,03,28,
610329,陕西省,宝鸡市,麟游县,61,03,29,
610330,陕西省,宝鸡市,凤县,61,03,30,
610331,陕西省,宝鸡市,太白县,61,03,31,
610402,陕西省,咸阳市,秦都区,61,04,02,
610403,陕西省,咸阳市,杨陵区,61,04,03,
610404,陕西省,咸阳市,渭城区,61,04,04,
610422,陕西省,咸阳市,三原县,61,04,22,
610423,陕西省,咸阳市,泾阳县,61,04,23,
610424,陕西省,咸阳市,乾县,61,04,24,
610425,陕西省,咸阳市,礼泉县,61,04,25,
610426,陕西省,咸阳市,永寿县,61,04,26,
610428,陕西省,咸阳市,长武县,61,04,28,
610429,陕西省,咸阳市,旬邑县,61,04,29,
610430,陕西省,咸阳市,淳化县,61,04,30,
610431,陕西省,咸阳市,武功县,61,04,31,
610481,陕西省,咸阳市,兴平市,61,04,81,
610482,陕西省,咸阳市,彬州市,61,04,82,
610502,陕西省,渭南市,临渭区,61,05,02,
610503,陕西省,渭南市,华州区,61,05,03,
610522,陕西省,渭南市,潼关县,61,05,22,
610523,陕西省,渭南市,大荔县,61,05,23,
610524,陕西省,渭南市,合阳县,61,05,24,
610525,陕西省,渭南市,澄城县,61,05,25,
610526,陕西省,渭南市,蒲城县,61,05,26,
610527,陕西省,渭南市,白水县,61,05,27,
610528,陕西省,渭南市,富平县,61,05,28,
610581,陕西省,渭南市,韩城市,61,05,81,
610582,陕西省,渭南市,华阴市,61,05,82,
610602,陕西省,延安市,宝塔区,61,06,02,
610603,陕西省,延安市,安塞区,61,06,03,
610621,陕西省,延安市,延长县,61,06,21,
610622,陕西省,延安市,延川县,61,06,22,
610625,陕西省,延安市,志丹县,61,06,25,
610626,陕西省,延安市,吴起县,61,06,26,
610627,陕西省,延安市,甘泉县,61,06,27,
610628,陕西省,延安市,富县,61,06,28,
610629,陕西省,延安市,洛川县,61,06,29,
610630,陕西省,延安市,宜川县,61,06,30,
610631,陕西省,延安市,黄龙县,61,06,31,
610632,陕西省,延安市,黄陵县,61,06,32,
610681,陕西省,延安市,子长市,61,06,81,
610702,陕西省,汉中市,汉台区,61,07,02,
610703,陕西省,汉中市,南郑区,61,07,03,
610722,陕西省,汉中市,城固县,61,07,22,
610723,陕西省,汉中市,洋县,61,07,23,
610724,陕西省,汉中市,西乡县,61,07,24,
610725,陕西省,汉中市,勉县,61,07,25,
610726,陕西省,汉中市,宁强县,61,07,26,
610727,陕西省,汉中市,略阳县,61,07,27,
610728,陕西省,汉中市,镇巴县,61,07,28,
610729,陕西省,汉中市,留坝县,61,07,29,
610730,陕西省,汉中市,佛坪县,61,07,30,
610802,陕西省,榆林市,榆阳区,61,08,02,
610803,陕西省,榆林市,横山区,61,08,03,
610822,陕西省,榆林市,府谷县,61,08,22,
610824,陕西省,榆林市,靖边县,61,08,24,
610825,陕西省,榆林市,定边县,61,08,25,
610826,陕西省,榆林市,绥德县,61,08,26,
610827,陕西省,榆林市,米脂县,61,08,27,
610828,陕西省,榆林市,佳县,61,08,28,
610829,陕西省,榆林市,吴堡县,61,08,29,
610830,陕西省,榆林市,清涧县,61,08,30,
610831,陕西省,榆林市,子洲县,61,08,31,
610881,陕西省,榆林市,神木市,61,08,81,
610902,陕西省,安康市,汉滨区,61,09,02,
610921,陕西省,安康市,汉阴县,61,09,21,
610922,陕西省,安康市,石泉县,61,09,22,
610923,陕西省,安康市,宁陕县,61,09,23,
610924,陕西省,安康市,紫阳县,61,09,24,
610925,陕西省,安康市,岚皋县,61,09,25,
610926,陕西省,安康市,平利县,61,09,26,
610927,陕西省,安康市,镇坪县,61,09,27,
610928,陕西省,安康市,旬阳县,61,09,28,
610929,陕西省,安康市,白河县,61,09,29,
611002,陕西省,商洛市,商州区,61,10,02,
611021,陕西省,商洛市,洛南县,61,10,21,
611022,陕西省,商洛市,丹凤县,61,10,22,
611023,陕西省,商洛市,商南县,61,10,23,
611024,陕西省,商洛市,山阳县,61,10,24,
611025,陕西省,商洛市,镇安县,61,10,25,
611026,陕西省,商洛市,柞水县,61,10,26,
620102,甘肃省,兰州市,城关区,62,01,02,
620103,甘肃省,兰州市,七里河区,62,01,03,
620104,甘肃省,兰州市,西固区,62,01,04,
620105,甘肃省,兰州市,安宁区,62,01,05,
620111,甘肃省,兰州市,红古区,62,01,11,
620121,甘肃省,兰州市,永登县,62,01,21,
620122,甘肃省,兰州市,皋兰县,62,01,22,
620123,甘肃省,兰州市,榆中县,62,01,23,
620200,甘肃省,嘉峪关市,,62,02,00,
620302,甘肃省,金昌市,金川区,62,03,02,
620321,甘肃省,金昌市,永昌县,62,03,21,
620402,甘肃省,白银市,白银区,62,04,02,
620403,甘肃省,白银市,平川区,62,04,03,
620421,甘肃省,白银市,靖远县,62,04,21,
620422,甘肃省,白银市,会宁县,62,04,22,
620423,甘肃省,白银市,景泰县,62,04,23,
620502,甘肃省,天水市,秦州区,62,05,02,
620503,甘肃省,天水市,麦积区,62,05,03,
620521,甘肃省,天水市,清水县,62,05,21,
620522,甘肃省,天水市,秦安县,62,05,22,
620523,甘肃省,天水市,甘谷县,62,05,23,
620524,甘肃省,天水市,武山县,62,05,24,
620525,甘肃省,天水市,张家川回族自治县,62,05,25,
620602,甘肃省,武威市,凉州区,62,06,02,
620621,甘肃省,武威市,民勤县,62,06,21,
620622,甘肃省,武威市,古浪县,62,06,22,
620623,甘肃省,武威市,天祝藏族自治县,62,06,23,
620702,甘肃省,张掖市,甘州区,62,07,02,
620721,甘肃省,张掖市,肃南裕固族自治县,62,07,21,
620722,甘肃省,张掖市,民乐县,62,07,22,
620723,甘肃省,张掖市,临泽县,62,07,23,
620724,甘肃省,张掖市,高台县,62,07,24,
620725,甘肃省,张掖市,山丹县,62,07,25,
620802,甘肃省,平凉市,崆峒区,62,08,02,
620821,甘肃省,平凉市,泾川县,62,08,21,
620822,甘肃省,平凉市,灵台县,62,08,22,
620823,甘肃省,平凉市,崇信县,62,08,23,
620825,甘肃省,平凉市,庄浪县,62,08,25,
620826,甘肃省,平凉市,静宁县,62,08,26,
620881,甘肃省,平凉市,华亭市,62,08,81,
620902,甘肃省,酒泉市,肃州区,62,09,02,
620921,甘肃省,酒泉市,金塔县,62,09,21,
620922,甘肃省,酒泉市,瓜州县,62,09,22,
620923,甘肃省,酒泉市,肃北蒙古族自治县,62,09,23,
620924,甘肃省,酒泉市,阿克塞哈萨克族自治县,62,09,24,
620981,甘肃省,酒泉市,玉门市,62,09,81,
620982,甘肃省,酒泉市,敦煌市,62,09,82,
621002,甘肃省,庆阳市,西峰区,62,10,02,
621021,甘肃省,庆阳市,庆城县,62,10,21,
621022,甘肃省,庆阳市,环县,62,10,22,
621023,甘肃省,庆阳市,华池县,62,10,23,
621024,甘肃省,庆阳市,合水县,62,10,24,
621025,甘肃省,庆阳市,正宁县,62,10,25,
621026,甘肃省,庆阳市,宁县,62,10,26,
621027,甘肃省,庆阳市,镇原县,62,10,27,
621102,甘肃省,定西市,安定区,62,11,02,
621121,甘肃省,定西市,通渭县,62,11,21,
621122,甘肃省,定西市,陇西县,62,11,22,
621123,甘肃省,定西市,渭源县,62,11,23,
621124,甘肃省,定西市,临洮县,62,11,24,
621125,甘肃省,定西市,漳县,62,11,25,
621126,甘肃省,定西市,岷县,62,11,26,
621202,甘肃省,陇南市,武都区,62,12,02,
621221,甘肃省,陇南市,成县,62,12,21,
621222,甘肃省,陇南市,文县,62,12,22,
621223,甘肃省,陇南市,宕昌县,62,12,23,
621224,甘肃省,陇南市,康县,62,12,24,
621225,甘肃省,陇南市,西和县,62,12,25,
621226,甘肃省,陇南市,礼县,62,12,26,
621227,甘肃省,陇南市,徽县,62,12,27,
621228,甘肃省,陇南市,两当县,62,12,28,
622901,甘肃省,临夏回族自治州,临夏市,62,29,01,
622921,甘肃省,临夏回族自治州,临夏县,62,29,21,
622922,甘肃省,临夏回族自治州,康乐县,62,29,22,
622923,甘肃省,临夏回族自治州,永靖县,62,29,23,
622924,甘肃省,临夏回族自治州,广河县,62,29,24,
622925,甘肃省,临夏回族自治州,和政县,62,29,25,
622926,甘肃省,临夏回族自治州,东乡族自治县,62,29,26,
622927,甘肃省,临夏回族自治州,积石山保安族东乡族撒拉族自治县,62,29,27,
623001,甘肃省,甘南藏族自治州,合作市,62,30,01,
623021,甘肃省,甘南藏族自治州,临潭县,62,30,21,
623022,甘肃省,甘南藏族自治州,卓尼县,62,30,22,
623023,甘肃省,甘南藏族自治州,舟曲县,62,30,23,
623024,甘肃省,甘南藏族自治州,迭部县,62,30,24,
623025,甘肃省,甘南藏族自治州,玛曲县,62,30,25,
623026,甘肃省,甘南藏族自治州,碌曲县,62,30,26,
623027,甘肃省,甘南藏族自治州,夏河县,62,30,27,
630102,青海省,西宁市,城东区,63,01,02,
630103,青海省,西宁市,城中区,63,01,03,
630104,青海省,西宁市,城西区,63,01,04,
630105,青海省,西宁市,城北区,63,01,05,
630106,青海省,西宁市,湟中区,63,01,06,
630121,青海省,西宁市,大通回族土族自治县,63,01,21,
630123,青海省,西宁市,湟源县,63,01,23,
630202,青海省,海东市,乐都区,63,02,02,
630203,青海省,海东市,平安区,63,02,03,
630222,青海省,海东市,民和回族土族自治县,63,02,22,
630223,青海省,海东市,互助土族自治县,63,02,23,
630224,青海省,海东市,化隆回族自治县,63,02,24,
630225,青海省,海东市,循化撒拉族自治县,63,02,25,
632221,青海省,海北藏族自治州,门源回族自治县,63,22,21,
632222,青海省,海北藏族自治州,祁连县,63,22,22,
632223,青海省,海北藏族自治州,海晏县,63,22,23,
632224,青海省,海北藏族自治州,刚察县,63,22,24,
632301,青海省,黄南藏族自治州,同仁市,63,23,01,
632322,青海省,黄南藏族自治州,尖扎县,63,23,22,
632323,青海省,黄南藏族自治州,泽库县,63,23,23,
632324,青海省,黄南藏族自治州,河南蒙古族自治县,63,23,24,
632521,青海省,海南藏族自治州,共和县,63,25,21,
632522,青海省,海南藏族自治州,同德县,63,25,22,
632523,青海省,海南藏族自治州,贵德县,63,25,23,
632524,青海省,海南藏族自治州,兴海县,63,25,24,
632525,青海省,海南藏族自治州,贵南县,63,25,25,
632621,青海省,果洛藏族自治州,玛沁县,63,26,21,
632622,青海省,果洛藏族自治州,班玛县,63,26,22,
632623,青海省,果洛藏族自治州,甘德县,63,26,23,
632624,青海省,果洛藏族自治州,达日县,63,26,24,
632625,青海省,果洛藏族自治州,久治县,63,26,25,
632626,青海省,果洛藏族自治州,玛多县,63,26,26,
632701,青海省,玉树藏族自治州,玉树市,63,27,01,
632722,青海省,玉树藏族自治州,杂多县,63,27,22,
632723,青海省,玉树藏族自治州,称多县,63,27,23,
632724,青海省,玉树藏族自治州,治多县,63,27,24,
632725,青海省,玉树藏族自治州,囊谦县,63,27,25,
632726,青海省,玉树藏族自治州,曲麻莱县,63,27,26,
632801,青海省,海西蒙古族藏族自治州,格尔木市,63,28,01,
632802,青海省,海西蒙古族藏族自治州,德令哈市,63,28,02,
632803,青海省,海西蒙古族藏族自治州,茫崖市,63,28,03,
632821,青海省,海西蒙古族藏族自治州,乌兰县,63,28,21,
632822,青海省,海西蒙古族藏族自治州,都兰县,63,28,22,
632823,青海省,海西蒙古族藏族自治州,天峻县,63,28,23,
640104,宁夏回族自治区,银川市,兴庆区,64,01,04,
640105,宁夏回族自治区,银川市,西夏区,64,01,05,
640106,宁夏回族自治区,银川市,金凤区,64,01,06,
640121,宁夏回族自治区,银川市,永宁县,64,01,21,
640122,宁夏回族自治区,银川市,贺兰县,64,01,22,
640181,宁夏回族自治区,银川市,灵武市,64,01,81,
640202,宁夏回族自治区,石嘴山市,大武口区,64,02,02,
640205,宁夏回族自治区,石嘴山市,惠农区,64,02,05,
640221,宁夏回族自治区,石嘴山市,平罗县,64,02,21,
640302,宁夏回族自治区,吴忠市,利通区,64,03,02,
640303,宁夏回族自治区,吴忠市,红寺堡区,64,03,03,
640323,宁夏回族自治区,吴忠市,盐池县,64,03,23,
640324,宁夏回族自治区,吴忠市,同心县,64,03,24,
640381,宁夏回族自治区,吴忠市,青铜峡市,64,03,81,
640402,宁夏回族自治区,固原市,原州区,64,04,02,
640422,宁夏回族自治区,固原市,西吉县,64,04,22,
640423,宁夏回族自治区,固原市,隆德县,64,04,23,
640424,宁夏回族自治区,固原市,泾源县,64,04,24,
640425,宁夏回族自治区,固原市,彭阳县,64,04,25,
640502,宁夏回族自治区,中卫市,沙坡头区,64,05,02,
640521,宁夏回族自治区,中卫市,中宁县,64,05,21,
640522,宁夏回族自治区,中卫市,海原县,64,05,22,
650102,新疆维吾尔自治区,乌鲁木齐市,天山区,65,01,02,
650103,新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,65,01,03,
650104,新疆维吾尔自治区,乌鲁木齐市,新市区,65,01,04,
650105,新疆维吾尔自治区,乌鲁木齐市,水磨沟区,65,01,05,
650106,新疆维吾尔自治区,乌鲁木齐市,头屯河区,65,01,06,
650107,新疆维吾尔自治区,乌鲁木齐市,达坂城区,65,01,07,
650109,新疆维吾尔自治区,乌鲁木齐市,米东区,65,01,09,
650121,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,65,01,21,
650202,新疆维吾尔自治区,克拉玛依市,独山子区,65,02,02,
650203,新疆维吾尔自治区,克拉玛依市,克拉玛依区,65,02,03,
650204,新疆维吾尔自治区,克拉玛依市,白碱滩区,65,02,04,
650205,新疆维吾尔自治区,克拉玛依市,乌尔禾区,65,02,05,
650402,新疆维吾尔自治区,吐鲁番市,高昌区,65,04,02,
650421,新疆维吾尔自治区,吐鲁番市,鄯善县,65,04,21,
650422,新疆维吾尔自治区,吐鲁番市,托克逊县,65,04,22,
650502,新疆维吾尔自治区,哈密市,伊州区,65,05,02,
650521,新疆维吾尔自治区,哈密市,巴里坤哈萨克自治县,65,05,21,
650522,新疆维吾尔自治区,哈密市,伊吾县,65,05,22,
652301,新疆维吾尔自治区,昌吉回族自治州,昌吉市,65,23,01,
652302,新疆维吾尔自治区,昌吉回族自治州,阜康市,65,23,02,
652323,新疆维吾尔自治区,昌吉回族自治州,呼图壁县,65,23,23,
652324,新疆维吾尔自治区,昌吉回族自治州,玛纳斯县,65,23,24,
652325,新疆维吾尔自治区,昌吉回族自治州,奇台县,65,23,25,
652327,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,65,23,27,
652328,新疆维吾尔自治区,昌吉回族自治州,木垒哈萨克自治县,65,23,28,
652701,新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,65,27,01,
652702,新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,65,27,02,
652722,新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,65,27,22,
652723,新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,65,27,23,
652801,新疆维吾尔自治区,巴音郭楞蒙古自治州,库尔勒市,65,28,01,
652822,新疆维吾尔自治区,巴音郭楞蒙古自治州,轮台县,65,28,22,
652823,新疆维吾尔自治区,巴音郭楞蒙古自治州,尉犁县,65,28,23,
652824,新疆维吾尔自治区,巴音郭楞蒙古自治州,若羌县,65,28,24,
652825,新疆维吾尔自治区,巴音郭楞蒙古自治州,且末县,65,28,25,
652826,新疆维吾尔自治区,巴音郭楞蒙古自治州,焉耆回族自治县,65,28,26,
652827,新疆维吾尔自治区,巴音郭楞蒙古自治州,和静县,65,28,27,
652828,新疆维吾尔自治区,巴音郭楞蒙古自治州,和硕县,65,28,28,
652829,新疆维吾尔自治区,巴音郭楞蒙古自治州,博湖县,65,28,29,
652901,新疆维吾尔自治区,阿克苏地区,阿克苏市,65,29,01,
652902,新疆维吾尔自治区,阿克苏地区,库车市,65,29,02,
652922,新疆维吾尔自治区,阿克苏地区,温宿县,65,29,22,
652924,新疆维吾尔自治区,阿克苏地区,沙雅县,65,29,24,
652925,新疆维吾尔自治区,阿克苏地区,新和县,65,29,25,
652926,新疆维吾尔自治区,阿克苏地区,拜城县,65,29,26,
652927,新疆维吾尔自治区,阿克苏地区,乌什县,65,29,27,
652928,新疆维吾尔自治区,阿克苏地区,阿瓦提县,65,29,28,
652929,新疆维吾尔自治区,阿克苏地区,柯坪县,65,29,29,
653001,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,65,30,01,
653022,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,65,30,22,
653023,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,65,30,23,
653024,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,65,30,24,
653101,新疆维吾尔自治区,喀什地区,喀什市,65,31,01,
653121,新疆维吾尔自治区,喀什地区,疏附县,65,31,21,
653122,新疆维吾尔自治区,喀什地区,疏勒县,65,31,22,
653123,新疆维吾尔自治区,喀什地区,英吉沙县,65,31,23,
653124,新疆维吾尔自治区,喀什地区,泽普县,65,31,24,
653125,新疆维吾尔自治区,喀什地区,莎车县,65,31,25,
653126,新疆维吾尔自治区,喀什地区,叶城县,65,31,26,
653127,新疆维吾尔自治区,喀什地区,麦盖提县,65,31,27,
653128,新疆维吾尔自治区,喀什地区,岳普湖县,65,31,28,
653129,新疆维吾尔自治区,喀什地区,伽师县,65,31,29,
653130,新疆维吾尔自治区,喀什地区,巴楚县,65,31,30,
653131,新疆维吾尔自治区,喀什地区,塔什库尔干塔吉克自治县,65,31,31,
653201,新疆维吾尔自治区,和田地区,和田市,65,32,01,
653221,新疆维吾尔自治区,和田地区,和田县,65,32,21,
653222,新疆维吾尔自治区,和田地区,墨玉县,65,32,22,
653223,新疆维吾尔自治区,和田地区,皮山县,65,32,23,
653224,新疆维吾尔自治区,和田地区,洛浦县,65,32,24,
653225,新疆维吾尔自治区,和田地区,策勒县,65,32,25,
653226,新疆维吾尔自治区,和田地区,于田县,65,32,26,
653227,新疆维吾尔自治区,和田地区,民丰县,65,32,27,
654002,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,65,40,02,
654003,新疆维吾尔自治区,伊犁哈萨克自治州,奎屯市,65,40,03,
654004,新疆维吾尔自治区,伊犁哈萨克自治州,霍尔果斯市,65,40,04,
654021,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县,65,40,21,
654022,新疆维吾尔自治区,伊犁哈萨克自治州,察布查尔锡伯自治县,65,40,22,
654023,新疆维吾尔自治区,伊犁哈萨克自治州,霍城县,65,40,23,
654024,新疆维吾尔自治区,伊犁哈萨克自治州,巩留县,65,40,24,
654025,新疆维吾尔自治区,伊犁哈萨克自治州,新源县,65,40,25,
654026,新疆维吾尔自治区,伊犁哈萨克自治州,昭苏县,65,40,26,
654027,新疆维吾尔自治区,伊犁哈萨克自治州,特克斯县,65,40,27,
654028,新疆维吾尔自治区,伊犁哈萨克自治州,尼勒克县,65,40,28,
654201,新疆维吾尔自治区,塔城地区,塔城市,65,42,01,
654202,新疆维吾尔自治区,塔城地区,乌苏市,65,42,02,
654221,新疆维吾尔自治区,塔城地区,额敏县,65,42,21,
654223,新疆维吾尔自治区,塔城地区,沙湾县,65,42,23,
654224,新疆维吾尔自治区,塔城地区,托里县,65,42,24,
654225,新疆维吾尔自治区,塔城地区,裕民县,65,42,25,
654226,新疆维吾尔自治区,塔城地区,和布克赛尔蒙古自治县,65,42,26,
